case_id,activity,timestamp,resource,batch_size
BATCH_00756,Assembly/Packaging,2023-10-01 01:39:22.512426,Warehouse Staff 1,1696
BATCH_00756,Final Quality Check,2023-10-01 02:04:14.210735,Warehouse Staff 1,1696
BATCH_00756,Storage (Finished Goods),2023-10-01 03:13:55.188035,Machine Y,1696
BATCH_00756,Order Fulfillment,2023-10-01 05:02:19.823763,Worker A,1696
BATCH_00756,Shipment,2023-10-01 05:59:37.993550,Warehouse Staff 1,1696
BATCH_00757,Raw Material Arrival,2023-09-30 14:42:35.549399,Worker A,3760
BATCH_00757,Raw Material Arrival,2023-09-30 15:07:19.966225,Worker A,3760
BATCH_00757,Quality Check (Raw Material),2023-09-30 16:00:56.582552,Worker A,3760
BATCH_00757,Storage (Raw Material),2023-09-30 17:37:15.104609,Machine X,3760
BATCH_00757,Material Allocation,2023-09-30 17:59:43.139696,Machine Y,3760
BATCH_00757,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3760
BATCH_00757,In-Process Quality Check,2023-10-01 01:04:44.021400,Worker A,3760
BATCH_00757,Assembly/Packaging,2023-10-01 02:44:47.521558,Worker A,3760
BATCH_00757,Final Quality Check,2023-10-01 03:29:21.640677,Warehouse Staff 1,3760
BATCH_00757,Storage (Finished Goods),2023-10-01 04:55:46.161662,Warehouse Staff 1,3760
BATCH_00757,Order Fulfillment,2023-10-01 06:14:27.192490,Warehouse Staff 1,3760
BATCH_00757,Shipment,2023-10-01 06:47:37.362311,Worker B,3760
BATCH_00758,Raw Material Arrival,2023-09-30 19:08:05.662887,Warehouse Staff 1,4557
BATCH_00758,Raw Material Arrival,2023-09-30 19:26:37.221805,Worker B,4557
BATCH_00758,Quality Check (Raw Material),2023-09-30 20:10:54.881850,Warehouse Staff 1,4557
BATCH_00758,Storage (Raw Material),2023-09-30 22:00:41.719540,Worker A,4557
BATCH_00758,Material Allocation,2023-09-30 22:38:13.330493,Machine X,4557
BATCH_00758,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,4557
BATCH_00758,In-Process Quality Check,2023-10-01 01:09:09.316640,Worker B,4557
BATCH_00758,Assembly/Packaging,2023-10-01 04:23:06.122008,Warehouse Staff 1,4557
BATCH_00758,Final Quality Check,2023-10-01 05:02:46.938006,Machine Y,4557
BATCH_00758,Storage (Finished Goods),2023-10-01 07:02:58.471365,Machine Y,4557
BATCH_00758,Order Fulfillment,2023-10-01 09:29:55.017099,Warehouse Staff 1,4557
BATCH_00758,Shipment,2023-10-01 09:36:11.516176,Worker A,4557
BATCH_00759,Raw Material Arrival,2023-09-30 13:46:49.824468,Machine X,3236
BATCH_00759,Raw Material Arrival,2023-09-30 14:05:16.624628,Warehouse Staff 1,3236
BATCH_00759,Quality Check (Raw Material),2023-09-30 15:04:55.956391,Machine Y,3236
BATCH_00759,Storage (Raw Material),2023-09-30 15:52:53.347152,Machine Y,3236
BATCH_00759,Material Allocation,2023-09-30 16:28:44.700017,Warehouse Staff 1,3236
BATCH_00759,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,3236
BATCH_00759,In-Process Quality Check,2023-10-01 01:13:47.947659,Worker B,3236
BATCH_00759,REWORK_Assembly/Packaging,2023-10-01 02:40:13.816216,Machine X,3236
BATCH_00759,Assembly/Packaging,2023-10-01 04:03:30.324613,Worker B,3236
BATCH_00759,REWORK_Final Quality Check,2023-10-01 04:22:01.250964,Machine X,3236
BATCH_00759,Final Quality Check,2023-10-01 04:44:14.416980,Worker A,3236
BATCH_00759,Storage (Finished Goods),2023-10-01 05:48:57.841684,Worker A,3236
BATCH_00759,Order Fulfillment,2023-10-01 07:47:12.988142,Worker B,3236
BATCH_00759,Shipment,2023-10-01 08:35:24.913582,Machine X,3236
BATCH_00760,Raw Material Arrival,2023-09-30 15:51:44.718444,Warehouse Staff 1,1695
BATCH_00760,Raw Material Arrival,2023-09-30 16:15:12.411420,Warehouse Staff 1,1695
BATCH_00760,Quality Check (Raw Material),2023-09-30 17:13:53.278524,Worker B,1695
BATCH_00760,Storage (Raw Material),2023-09-30 18:20:20.665796,Machine Y,1695
BATCH_00760,Material Allocation,2023-09-30 19:00:44.275172,Worker B,1695
BATCH_00760,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,1695
BATCH_00760,In-Process Quality Check,2023-10-01 00:42:10.748895,Machine Y,1695
BATCH_00760,Assembly/Packaging,2023-10-01 01:57:10.894514,Warehouse Staff 1,1695
BATCH_00760,Final Quality Check,2023-10-01 02:20:50.767364,Warehouse Staff 1,1695
BATCH_00760,Storage (Finished Goods),2023-10-01 03:41:04.967910,Machine Y,1695
BATCH_00760,Order Fulfillment,2023-10-01 04:02:24.260949,Machine Y,1695
BATCH_00760,Shipment,2023-10-01 04:34:35.058829,Machine Y,1695
BATCH_00761,Raw Material Arrival,2023-09-30 12:10:03.269722,Worker A,3802
BATCH_00761,Raw Material Arrival,2023-09-30 12:19:51.931873,Machine X,3802
BATCH_00761,Quality Check (Raw Material),2023-09-30 12:51:21.939335,Warehouse Staff 1,3802
BATCH_00761,Storage (Raw Material),2023-09-30 14:43:30.800956,Machine X,3802
BATCH_00761,Material Allocation,2023-09-30 14:53:35.160472,Worker B,3802
BATCH_00761,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,3802
BATCH_00761,In-Process Quality Check,2023-10-01 01:11:46.880693,Machine Y,3802
BATCH_00761,Assembly/Packaging,2023-10-01 05:01:38.364093,Worker B,3802
BATCH_00761,Final Quality Check,2023-10-01 06:12:16.925623,Machine Y,3802
BATCH_00761,Storage (Finished Goods),2023-10-01 08:30:56.779632,Worker A,3802
BATCH_00761,REWORK_Order Fulfillment,2023-10-01 10:46:19.037694,Machine Y,3802
BATCH_00761,Order Fulfillment,2023-10-01 11:21:29.426455,Warehouse Staff 1,3802
BATCH_00761,Shipment,2023-10-01 11:32:38.960460,Worker A,3802
BATCH_00762,Raw Material Arrival,2023-09-30 14:03:13.583489,Machine Y,4721
BATCH_00762,Raw Material Arrival,2023-09-30 14:31:24.706215,Machine X,4721
BATCH_00762,Quality Check (Raw Material),2023-09-30 15:22:57.129625,Machine X,4721
BATCH_00762,Storage (Raw Material),2023-09-30 17:16:49.204991,Machine Y,4721
BATCH_00762,Material Allocation,2023-09-30 17:47:38.765530,Machine X,4721
BATCH_00762,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,4721
BATCH_00762,In-Process Quality Check,2023-10-01 00:41:18.824579,Warehouse Staff 1,4721
BATCH_00762,Assembly/Packaging,2023-10-01 03:58:39.197888,Machine X,4721
BATCH_00762,REWORK_Final Quality Check,2023-10-01 04:14:47.224483,Worker A,4721
BATCH_00762,Final Quality Check,2023-10-01 05:08:27.367613,Worker A,4721
BATCH_00762,Storage (Finished Goods),2023-10-01 06:02:03.965086,Machine X,4721
BATCH_00762,Order Fulfillment,2023-10-01 06:38:37.575157,Worker A,4721
BATCH_00762,Shipment,2023-10-01 06:53:43.874987,Worker B,4721
BATCH_00763,Raw Material Arrival,2023-09-30 12:39:36.852433,Worker A,2845
BATCH_00763,Raw Material Arrival,2023-09-30 12:45:25.417968,Machine Y,2845
BATCH_00763,Quality Check (Raw Material),2023-09-30 13:23:12.471355,Worker A,2845
BATCH_00763,Storage (Raw Material),2023-09-30 15:17:04.540710,Machine X,2845
BATCH_00763,REWORK_Material Allocation,2023-09-30 15:41:18.863480,Machine Y,2845
BATCH_00763,Quality Check (Raw Material),2023-09-30 15:58:33.453851,Worker A,2845
BATCH_00763,Storage (Raw Material),2023-09-30 17:12:04.130050,Machine X,2845
BATCH_00763,Material Allocation,2023-09-30 17:53:51.657697,Warehouse Staff 1,2845
BATCH_00763,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2845
BATCH_00763,In-Process Quality Check,2023-10-01 00:42:06.371444,Machine Y,2845
BATCH_00763,REWORK_Assembly/Packaging,2023-10-01 02:23:50.434965,Machine Y,2845
BATCH_00763,Assembly/Packaging,2023-10-01 05:32:52.522649,Warehouse Staff 1,2845
BATCH_00763,Final Quality Check,2023-10-01 06:45:09.181199,Machine Y,2845
BATCH_00763,Storage (Finished Goods),2023-10-01 07:46:16.940447,Machine X,2845
BATCH_00763,Order Fulfillment,2023-10-01 08:41:50.093633,Warehouse Staff 1,2845
BATCH_00763,Shipment,2023-10-01 09:00:31.863336,Warehouse Staff 1,2845
BATCH_00764,Raw Material Arrival,2023-09-30 16:00:38.101497,Machine Y,2046
BATCH_00764,Raw Material Arrival,2023-09-30 16:14:59.845967,Machine Y,2046
BATCH_00764,Quality Check (Raw Material),2023-09-30 17:03:57.662444,Machine Y,2046
BATCH_00764,Storage (Raw Material),2023-09-30 17:52:51.913960,Machine X,2046
BATCH_00764,Material Allocation,2023-09-30 18:32:37.727911,Worker A,2046
BATCH_00764,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2046
BATCH_00764,In-Process Quality Check,2023-10-01 00:41:55.102476,Machine X,2046
BATCH_00764,REWORK_Assembly/Packaging,2023-10-01 05:03:02.456566,Machine X,2046
BATCH_00764,Assembly/Packaging,2023-10-01 08:46:33.461080,Machine X,2046
BATCH_00764,Final Quality Check,2023-10-01 09:12:53.320062,Worker A,2046
BATCH_00764,Storage (Finished Goods),2023-10-01 10:56:55.096793,Worker B,2046
BATCH_00764,Order Fulfillment,2023-10-01 13:01:04.920206,Machine X,2046
BATCH_00764,Shipment,2023-10-01 13:29:33.830963,Machine Y,2046
BATCH_00765,Raw Material Arrival,2023-09-30 12:12:00.254496,Warehouse Staff 1,3328
BATCH_00765,Raw Material Arrival,2023-09-30 12:19:52.681223,Worker A,3328
BATCH_00765,Quality Check (Raw Material),2023-09-30 13:14:09.532384,Worker B,3328
BATCH_00765,Storage (Raw Material),2023-09-30 14:25:25.397065,Machine Y,3328
BATCH_00765,REWORK_Material Allocation,2023-09-30 14:49:55.658713,Warehouse Staff 1,3328
BATCH_00765,Quality Check (Raw Material),2023-09-30 15:13:28.878128,Machine X,3328
BATCH_00765,Storage (Raw Material),2023-09-30 16:39:50.046503,Warehouse Staff 1,3328
BATCH_00765,Material Allocation,2023-09-30 17:12:25.013447,Machine X,3328
BATCH_00765,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3328
BATCH_00765,In-Process Quality Check,2023-10-01 00:40:00.458855,Machine X,3328
BATCH_00765,Assembly/Packaging,2023-10-01 02:09:49.279799,Worker B,3328
BATCH_00765,Final Quality Check,2023-10-01 03:20:16.959791,Worker A,3328
BATCH_00765,Storage (Finished Goods),2023-10-01 05:54:45.577806,Worker B,3328
BATCH_00765,Order Fulfillment,2023-10-01 07:25:16.806144,Machine X,3328
BATCH_00765,Shipment,2023-10-01 07:45:39.153234,Machine Y,3328
BATCH_00766,Raw Material Arrival,2023-09-30 21:12:13.698182,Machine X,3436
BATCH_00766,Raw Material Arrival,2023-09-30 21:25:12.973498,Warehouse Staff 1,3436
BATCH_00766,Quality Check (Raw Material),2023-09-30 22:15:19.893052,Machine Y,3436
BATCH_00766,Storage (Raw Material),2023-09-30 22:54:35.269877,Worker A,3436
BATCH_00766,Material Allocation,2023-09-30 23:25:48.066227,Worker A,3436
BATCH_00766,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3436
BATCH_00766,In-Process Quality Check,2023-10-01 01:15:35.990733,Warehouse Staff 1,3436
BATCH_00766,Assembly/Packaging,2023-10-01 06:12:49.714256,Worker B,3436
BATCH_00766,Final Quality Check,2023-10-01 07:25:11.876730,Worker B,3436
BATCH_00766,Storage (Finished Goods),2023-10-01 09:59:09.185750,Worker A,3436
BATCH_00766,Order Fulfillment,2023-10-01 11:35:34.915802,Worker A,3436
BATCH_00766,Shipment,2023-10-01 11:43:02.254838,Machine Y,3436
BATCH_00767,Raw Material Arrival,2023-09-30 17:58:23.260210,Warehouse Staff 1,2236
BATCH_00767,Raw Material Arrival,2023-09-30 18:12:59.317774,Warehouse Staff 1,2236
BATCH_00767,Quality Check (Raw Material),2023-09-30 18:48:11.934556,Machine X,2236
BATCH_00767,Storage (Raw Material),2023-09-30 20:40:56.125320,Warehouse Staff 1,2236
BATCH_00767,Material Allocation,2023-09-30 21:14:07.748396,Machine Y,2236
BATCH_00767,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,2236
BATCH_00767,In-Process Quality Check,2023-10-01 01:19:25.310491,Worker A,2236
BATCH_00767,Assembly/Packaging,2023-10-01 03:49:06.755376,Machine X,2236
BATCH_00767,Final Quality Check,2023-10-01 04:46:42.611932,Machine X,2236
BATCH_00767,Storage (Finished Goods),2023-10-01 06:08:21.196382,Warehouse Staff 1,2236
BATCH_00767,Order Fulfillment,2023-10-01 07:04:38.407497,Machine X,2236
BATCH_00767,Shipment,2023-10-01 07:44:50.733127,Machine X,2236
BATCH_00768,Raw Material Arrival,2023-09-30 16:20:50.492107,Machine X,1631
BATCH_00768,Raw Material Arrival,2023-09-30 16:45:19.035060,Warehouse Staff 1,1631
BATCH_00768,Quality Check (Raw Material),2023-09-30 17:13:39.409927,Worker B,1631
BATCH_00768,Storage (Raw Material),2023-09-30 19:03:01.582639,Machine Y,1631
BATCH_00768,Material Allocation,2023-09-30 19:39:06.245462,Worker A,1631
BATCH_00768,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,1631
BATCH_00768,In-Process Quality Check,2023-10-01 01:21:34.456315,Warehouse Staff 1,1631
BATCH_00768,REWORK_Assembly/Packaging,2023-10-01 04:13:06.594898,Warehouse Staff 1,1631
BATCH_00768,REWORK_Assembly/Packaging,2023-10-01 08:27:20.301058,Machine X,1631
BATCH_00768,Assembly/Packaging,2023-10-01 11:08:46.877829,Worker A,1631
BATCH_00768,Final Quality Check,2023-10-01 12:11:19.420766,Machine X,1631
BATCH_00768,Storage (Finished Goods),2023-10-01 13:54:54.019683,Worker A,1631
BATCH_00768,REWORK_Order Fulfillment,2023-10-01 16:10:56.894355,Worker A,1631
BATCH_00768,Order Fulfillment,2023-10-01 16:44:46.782166,Warehouse Staff 1,1631
BATCH_00768,Shipment,2023-10-01 17:31:30.788245,Machine X,1631
BATCH_00769,Raw Material Arrival,2023-09-30 14:45:52.599355,Worker A,4797
BATCH_00769,Raw Material Arrival,2023-09-30 15:11:28.184862,Machine Y,4797
BATCH_00769,Quality Check (Raw Material),2023-09-30 15:44:56.453578,Warehouse Staff 1,4797
BATCH_00769,Storage (Raw Material),2023-09-30 16:22:59.969528,Warehouse Staff 1,4797
BATCH_00769,REWORK_Material Allocation,2023-09-30 16:34:00.907073,Machine X,4797
BATCH_00769,Quality Check (Raw Material),2023-09-30 17:08:28.117868,Worker B,4797
BATCH_00769,Material Allocation,2023-09-30 17:43:57.933426,Worker B,4797
BATCH_00769,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,4797
BATCH_00769,In-Process Quality Check,2023-10-01 00:29:12.039601,Worker B,4797
BATCH_00769,Assembly/Packaging,2023-10-01 02:43:59.116458,Worker B,4797
BATCH_00769,Final Quality Check,2023-10-01 03:37:03.692420,Worker B,4797
BATCH_00769,Storage (Finished Goods),2023-10-01 04:38:42.355888,Worker B,4797
BATCH_00769,Order Fulfillment,2023-10-01 05:53:47.962309,Machine X,4797
BATCH_00769,Shipment,2023-10-01 06:37:15.253971,Machine X,4797
BATCH_00770,Raw Material Arrival,2023-09-30 20:37:34.741031,Worker B,1347
BATCH_00770,Raw Material Arrival,2023-09-30 20:59:03.530418,Machine Y,1347
BATCH_00770,REWORK_Quality Check (Raw Material),2023-09-30 21:28:53.900633,Worker A,1347
BATCH_00770,Raw Material Arrival,2023-09-30 21:40:16.661504,Machine X,1347
BATCH_00770,Quality Check (Raw Material),2023-09-30 22:16:22.229322,Worker B,1347
BATCH_00770,Storage (Raw Material),2023-09-30 23:44:39.408540,Worker B,1347
BATCH_00770,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,1347
BATCH_00770,Material Allocation,2023-10-01 00:26:15.842953,Machine X,1347
BATCH_00770,In-Process Quality Check,2023-10-01 01:16:37.351852,Machine Y,1347
BATCH_00770,Assembly/Packaging,2023-10-01 04:03:18.249375,Machine Y,1347
BATCH_00770,Final Quality Check,2023-10-01 04:48:47.243448,Warehouse Staff 1,1347
BATCH_00770,Storage (Finished Goods),2023-10-01 05:53:01.306814,Worker B,1347
BATCH_00770,REWORK_Order Fulfillment,2023-10-01 06:30:23.740803,Worker A,1347
BATCH_00770,Order Fulfillment,2023-10-01 07:36:02.600677,Machine X,1347
BATCH_00770,Shipment,2023-10-01 07:45:32.308225,Machine X,1347
BATCH_00771,Raw Material Arrival,2023-09-30 20:33:04.707600,Machine Y,4959
BATCH_00771,Raw Material Arrival,2023-09-30 20:46:17.121584,Machine Y,4959
BATCH_00771,Quality Check (Raw Material),2023-09-30 21:11:35.309346,Worker A,4959
BATCH_00771,Storage (Raw Material),2023-09-30 21:44:46.648032,Worker A,4959
BATCH_00771,REWORK_Material Allocation,2023-09-30 22:07:38.786450,Worker A,4959
BATCH_00771,Quality Check (Raw Material),2023-09-30 23:00:45.336107,Machine Y,4959
BATCH_00771,Storage (Raw Material),2023-09-30 23:39:41.712666,Machine Y,4959
BATCH_00771,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,4959
BATCH_00771,Material Allocation,2023-10-01 00:16:06.557068,Machine X,4959
BATCH_00771,In-Process Quality Check,2023-10-01 01:06:18.236528,Warehouse Staff 1,4959
BATCH_00771,Assembly/Packaging,2023-10-01 04:47:50.216257,Worker B,4959
BATCH_00771,Final Quality Check,2023-10-01 05:31:02.265700,Warehouse Staff 1,4959
BATCH_00771,Storage (Finished Goods),2023-10-01 06:23:16.737948,Warehouse Staff 1,4959
BATCH_00771,Order Fulfillment,2023-10-01 06:49:49.318326,Machine X,4959
BATCH_00771,Shipment,2023-10-01 06:58:18.478908,Warehouse Staff 1,4959
BATCH_00772,Raw Material Arrival,2023-09-30 18:58:26.443864,Worker A,3361
BATCH_00772,Raw Material Arrival,2023-09-30 19:28:14.332185,Worker A,3361
BATCH_00772,Quality Check (Raw Material),2023-09-30 20:03:47.257450,Worker B,3361
BATCH_00772,Storage (Raw Material),2023-09-30 21:41:56.917396,Worker B,3361
BATCH_00772,Material Allocation,2023-09-30 21:58:00.140504,Warehouse Staff 1,3361
BATCH_00772,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3361
BATCH_00772,In-Process Quality Check,2023-10-01 01:00:41.026752,Machine Y,3361
BATCH_00772,Assembly/Packaging,2023-10-01 04:54:01.440041,Machine Y,3361
BATCH_00772,Final Quality Check,2023-10-01 05:13:44.128438,Worker A,3361
BATCH_00772,Storage (Finished Goods),2023-10-01 07:04:27.296421,Machine X,3361
BATCH_00772,Order Fulfillment,2023-10-01 08:56:30.870481,Machine X,3361
BATCH_00772,Shipment,2023-10-01 09:25:26.958378,Machine X,3361
BATCH_00773,Raw Material Arrival,2023-09-30 18:05:21.987940,Machine Y,1878
BATCH_00773,Raw Material Arrival,2023-09-30 18:20:58.909749,Machine Y,1878
BATCH_00773,Quality Check (Raw Material),2023-09-30 18:36:22.401135,Machine X,1878
BATCH_00773,Storage (Raw Material),2023-09-30 19:46:48.221042,Worker A,1878
BATCH_00773,Material Allocation,2023-09-30 20:06:48.530184,Machine X,1878
BATCH_00773,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,1878
BATCH_00773,In-Process Quality Check,2023-10-01 01:17:32.733419,Machine Y,1878
BATCH_00773,Assembly/Packaging,2023-10-01 04:15:48.991188,Worker A,1878
BATCH_00773,REWORK_Final Quality Check,2023-10-01 05:21:52.402158,Machine Y,1878
BATCH_00773,Final Quality Check,2023-10-01 06:15:24.451395,Worker B,1878
BATCH_00773,Storage (Finished Goods),2023-10-01 07:52:07.703310,Worker B,1878
BATCH_00773,REWORK_Order Fulfillment,2023-10-01 09:00:47.328585,Machine X,1878
BATCH_00773,Order Fulfillment,2023-10-01 11:16:40.254869,Warehouse Staff 1,1878
BATCH_00773,Shipment,2023-10-01 11:26:29.125144,Machine X,1878
BATCH_00774,Raw Material Arrival,2023-09-30 16:50:35.014020,Worker B,1031
BATCH_00774,Raw Material Arrival,2023-09-30 17:03:02.856652,Machine Y,1031
BATCH_00774,REWORK_Quality Check (Raw Material),2023-09-30 17:58:57.250825,Worker A,1031
BATCH_00774,Raw Material Arrival,2023-09-30 18:12:55.596469,Machine Y,1031
BATCH_00774,Quality Check (Raw Material),2023-09-30 18:28:02.495888,Worker A,1031
BATCH_00774,Storage (Raw Material),2023-09-30 19:19:20.620817,Worker B,1031
BATCH_00774,REWORK_Material Allocation,2023-09-30 20:03:32.304922,Machine Y,1031
BATCH_00774,Quality Check (Raw Material),2023-09-30 20:49:08.117270,Worker A,1031
BATCH_00774,Storage (Raw Material),2023-09-30 22:24:59.953301,Warehouse Staff 1,1031
BATCH_00774,Material Allocation,2023-09-30 22:50:12.364397,Machine Y,1031
BATCH_00774,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,1031
BATCH_00774,In-Process Quality Check,2023-10-01 00:36:13.232715,Machine X,1031
BATCH_00774,REWORK_Assembly/Packaging,2023-10-01 05:22:32.220128,Machine X,1031
BATCH_00774,Assembly/Packaging,2023-10-01 07:21:51.410582,Worker B,1031
BATCH_00774,Final Quality Check,2023-10-01 08:00:49.837650,Machine Y,1031
BATCH_00774,Storage (Finished Goods),2023-10-01 10:19:15.816354,Machine Y,1031
BATCH_00774,Order Fulfillment,2023-10-01 12:43:49.473320,Worker A,1031
BATCH_00774,Shipment,2023-10-01 13:00:41.128028,Worker A,1031
BATCH_00775,Raw Material Arrival,2023-09-30 16:43:47.898864,Machine X,3153
BATCH_00775,Raw Material Arrival,2023-09-30 17:04:56.904479,Worker A,3153
BATCH_00775,Quality Check (Raw Material),2023-09-30 17:27:20.469128,Warehouse Staff 1,3153
BATCH_00775,Storage (Raw Material),2023-09-30 18:19:19.640687,Worker A,3153
BATCH_00775,Material Allocation,2023-09-30 18:43:44.292003,Warehouse Staff 1,3153
BATCH_00775,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3153
BATCH_00775,In-Process Quality Check,2023-10-01 00:22:00.641013,Worker A,3153
BATCH_00775,Assembly/Packaging,2023-10-01 03:49:45.937983,Worker A,3153
BATCH_00775,REWORK_Final Quality Check,2023-10-01 04:50:59.887706,Warehouse Staff 1,3153
BATCH_00775,Final Quality Check,2023-10-01 05:53:43.365011,Machine X,3153
BATCH_00775,Storage (Finished Goods),2023-10-01 06:56:07.854954,Machine X,3153
BATCH_00775,Order Fulfillment,2023-10-01 09:17:50.000821,Machine X,3153
BATCH_00775,Shipment,2023-10-01 10:00:30.070644,Warehouse Staff 1,3153
BATCH_00776,Raw Material Arrival,2023-09-30 18:18:47.109915,Warehouse Staff 1,3934
BATCH_00776,Raw Material Arrival,2023-09-30 18:24:29.321627,Worker A,3934
BATCH_00776,Quality Check (Raw Material),2023-09-30 19:07:41.448811,Machine Y,3934
BATCH_00776,Storage (Raw Material),2023-09-30 20:37:29.986710,Warehouse Staff 1,3934
BATCH_00776,Material Allocation,2023-09-30 21:02:05.545427,Worker A,3934
BATCH_00776,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,3934
BATCH_00776,REWORK_In-Process Quality Check,2023-10-01 00:26:15.431747,Worker A,3934
BATCH_00776,In-Process Quality Check,2023-10-01 01:49:23.839883,Worker A,3934
BATCH_00776,Assembly/Packaging,2023-10-01 04:37:19.795638,Machine Y,3934
BATCH_00776,Final Quality Check,2023-10-01 05:43:03.769065,Worker A,3934
BATCH_00776,Storage (Finished Goods),2023-10-01 07:55:30.457518,Machine Y,3934
BATCH_00776,Order Fulfillment,2023-10-01 08:18:15.825179,Worker A,3934
BATCH_00776,Shipment,2023-10-01 08:57:02.762168,Worker B,3934
BATCH_00777,Raw Material Arrival,2023-09-30 16:09:39.045620,Warehouse Staff 1,3247
BATCH_00777,Raw Material Arrival,2023-09-30 16:38:30.498621,Worker B,3247
BATCH_00777,Quality Check (Raw Material),2023-09-30 17:19:13.498722,Warehouse Staff 1,3247
BATCH_00777,Storage (Raw Material),2023-09-30 18:57:52.436091,Machine Y,3247
BATCH_00777,Material Allocation,2023-09-30 19:40:42.072045,Machine Y,3247
BATCH_00777,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,3247
BATCH_00777,In-Process Quality Check,2023-10-01 00:52:56.700940,Machine Y,3247
BATCH_00777,Assembly/Packaging,2023-10-01 04:19:53.578837,Worker B,3247
BATCH_00777,Final Quality Check,2023-10-01 05:14:26.514704,Worker A,3247
BATCH_00777,Storage (Finished Goods),2023-10-01 07:08:14.404442,Warehouse Staff 1,3247
BATCH_00777,Order Fulfillment,2023-10-01 09:11:37.834020,Worker B,3247
BATCH_00777,Shipment,2023-10-01 10:08:00.585593,Worker B,3247
BATCH_00778,Raw Material Arrival,2023-09-30 18:03:12.190419,Warehouse Staff 1,2275
BATCH_00778,Raw Material Arrival,2023-09-30 18:20:14.481019,Warehouse Staff 1,2275
BATCH_00778,Quality Check (Raw Material),2023-09-30 18:43:10.177356,Machine Y,2275
BATCH_00778,Storage (Raw Material),2023-09-30 20:35:27.904437,Machine X,2275
BATCH_00778,Material Allocation,2023-09-30 21:01:12.473786,Worker B,2275
BATCH_00778,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2275
BATCH_00778,In-Process Quality Check,2023-10-01 00:22:39.496670,Machine Y,2275
BATCH_00778,Assembly/Packaging,2023-10-01 03:59:59.573089,Machine X,2275
BATCH_00778,Final Quality Check,2023-10-01 04:51:21.478488,Machine Y,2275
BATCH_00778,Storage (Finished Goods),2023-10-01 07:18:11.712815,Worker B,2275
BATCH_00778,REWORK_Order Fulfillment,2023-10-01 08:40:00.587206,Worker B,2275
BATCH_00778,Order Fulfillment,2023-10-01 10:03:33.950285,Worker B,2275
BATCH_00778,Shipment,2023-10-01 10:12:54.689179,Machine Y,2275
BATCH_00779,Raw Material Arrival,2023-09-30 17:41:12.605019,Machine Y,4631
BATCH_00779,Raw Material Arrival,2023-09-30 17:49:46.121578,Machine Y,4631
BATCH_00779,Quality Check (Raw Material),2023-09-30 18:24:51.643628,Warehouse Staff 1,4631
BATCH_00779,Storage (Raw Material),2023-09-30 19:15:26.249772,Machine X,4631
BATCH_00779,Material Allocation,2023-09-30 19:35:03.602265,Warehouse Staff 1,4631
BATCH_00779,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,4631
BATCH_00779,In-Process Quality Check,2023-10-01 01:03:28.193468,Worker B,4631
BATCH_00779,Assembly/Packaging,2023-10-01 05:29:58.334561,Machine X,4631
BATCH_00779,Final Quality Check,2023-10-01 06:15:38.424732,Machine Y,4631
BATCH_00779,Storage (Finished Goods),2023-10-01 08:22:18.759307,Machine Y,4631
BATCH_00779,Order Fulfillment,2023-10-01 10:30:59.082359,Warehouse Staff 1,4631
BATCH_00779,Shipment,2023-10-01 11:02:35.330680,Worker A,4631
BATCH_00780,Raw Material Arrival,2023-09-30 15:57:20.505248,Warehouse Staff 1,1389
BATCH_00780,Raw Material Arrival,2023-09-30 16:05:03.413969,Worker B,1389
BATCH_00780,Quality Check (Raw Material),2023-09-30 16:54:50.527558,Warehouse Staff 1,1389
BATCH_00780,Storage (Raw Material),2023-09-30 18:49:00.907814,Machine X,1389
BATCH_00780,Material Allocation,2023-09-30 19:17:09.480936,Warehouse Staff 1,1389
BATCH_00780,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,1389
BATCH_00780,In-Process Quality Check,2023-10-01 00:22:23.359372,Machine X,1389
BATCH_00780,Assembly/Packaging,2023-10-01 01:26:50.396526,Worker B,1389
BATCH_00780,REWORK_Final Quality Check,2023-10-01 02:05:53.571827,Warehouse Staff 1,1389
